ENST00000313624.12	NM_033255.5	EPSTI1	MANE Select
ENST00000342697.5	NM_033285.4	TP53INP1	MANE Select
ENST00000301242.9	NM_033256.3	PPP1R14A	MANE Select
ENST00000223208.10	NM_018718.3	CEP41	MANE Select
ENST00000510461.6	NM_133372.3	FNIP1	MANE Select
ENST00000480744.3	NM_001394901.1	LIMS3	MANE Select
ENST00000260129.6	NM_024831.8	TGS1	MANE Select
ENST00000237500.10	NM_033546.4	MYL12B	MANE Select
ENST00000303961.9	NM_080732.4	EGLN2	MANE Select
ENST00000250457.9	NM_022073.4	EGLN3	MANE Select
ENST00000303927.4	NM_145040.3	CAVIN3	MANE Select
ENST00000358758.12	NM_145239.3	PRRT2	MANE Select
ENST00000357967.9	NM_001142725.2	ERI2	MANE Select
ENST00000269298.10	NM_133491.5	SAT2	MANE Select
ENST00000310850.9	NM_080664.3	DTD2	MANE Select
ENST00000329970.8	NM_138408.4	GTF3C6	MANE Select
ENST00000381410.5	NM_001102575.2	SNX18	MANE Select
ENST00000257776.5	NM_138409.4	MRAP2	MANE Select
ENST00000369724.5	NM_033411.5	RWDD2A	MANE Select
ENST00000334983.10	NM_138410.4	CMTM7	MANE Select
ENST00000600100.6	NM_001308429.2	GARIN5A	MANE Select
ENST00000312988.9	NM_207312.3	TUBA3E	MANE Select
ENST00000415061.8	NM_001145971.2	RDH13	MANE Select
ENST00000336123.5	NM_052872.4	IL17F	MANE Select
ENST00000314067.11	NM_001102564.3	IFT43	MANE Select
ENST00000215095.11	NM_052874.5	STX1B	MANE Select
ENST00000362007.6	NM_144580.3	GLMP	MANE Select
ENST00000267119.6	NM_033448.3	KRT71	MANE Select
ENST00000393708.3	NM_001397406.1	FDX2	MANE Select
ENST00000370646.9	NM_138413.4	HOGA1	MANE Select
ENST00000620954.2	NM_080666.4	WDR89	MANE Select
ENST00000247194.9	NM_144581.2	L3HYPDH	MANE Select
ENST00000372114.4	NM_033550.4	TP53RK	MANE Select
ENST00000317058.8	NM_138414.3	SGF29	MANE Select
ENST00000313237.10	NM_138415.5	PHF21B	MANE Select
ENST00000281187.10	NM_052875.5	VPS26B	MANE Select
ENST00000431683.7	NM_001080407.3	GLB1L3	MANE Select
ENST00000292431.5	NM_052876.4	NACC1	MANE Select
ENST00000349456.9	NM_080667.7	CFAP36	MANE Select
ENST00000372457.9	NM_201542.5	MED8	MANE Select
ENST00000371614.2	NM_138417.3	KTI12	MANE Select
ENST00000007264.7	NM_058192.3	RPUSD1	MANE Select
ENST00000619929.5	NM_133373.5	PLCD3	MANE Select
ENST00000270631.2	NM_178449.4	PTH2	MANE Select
ENST00000420702.6	NM_001099286.3	MTFR2	MANE Select
ENST00000275517.8	NM_080668.4	CDCA5	MANE Select
ENST00000333244.6	NM_138420.4	AHNAK2	MANE Select
ENST00000524803.6	NM_138421.3	SAAL1	MANE Select
ENST00000395301.8	NM_001039846.2	IZUMO4	MANE Select
ENST00000316097.13	NM_079834.4	SCAMP4	MANE Select
ENST00000329478.4	NM_138422.4	ADAT3	MANE Select
ENST00000306243.7	NM_130468.4	CHST14	MANE Select
ENST00000299957.11	NM_138423.4	GOLM2	MANE Select
ENST00000640217.2	NM_001388308.1	KIF12	MANE Select
ENST00000587086.3	NM_001291291.2	MISP3	MANE Select
ENST00000612814.5	NM_080669.6	SLC46A1	MANE Select
ENST00000229281.6	NM_138425.4	C12orf57	MANE Select
ENST00000398473.7	NM_052879.5	LARP4	MANE Select
ENST00000223145.10	NM_138426.4	GLCCI1	MANE Select
ENST00000612339.4	NM_145041.4	TMEM106A	MANE Select
ENST00000645534.1	NM_033409.4	SLC52A3	MANE Select
ENST00000361731.4	NM_145169.3	SFT2D1	MANE Select
ENST00000272438.9	NM_144582.3	TEX261	MANE Select
ENST00000521580.3	NM_138428.6	SMIM12	MANE Select
ENST00000294517.11	NM_052998.4	AZIN2	MANE Select
ENST00000373463.8	NM_033504.4	TMEM54	MANE Select
ENST00000321253.7	NM_080386.4	TUBA3D	MANE Select
ENST00000295488.8	NM_133636.5	HELQ	MANE Select
ENST00000379500.7	NM_052999.4	CMTM1	MANE Select
ENST00000332884.11	NM_183075.3	CYP2U1	MANE Select
ENST00000612156.3	NM_001394807.1	ADPRHL1	MANE Select
ENST00000301327.5	NM_138431.3	SLC33A2	MANE Select
ENST00000403593.9	NM_001304993.2	SDSL	MANE Select
ENST00000648057.3	NM_138433.5	KLHDC7B	MANE Select
ENST00000325113.9	NM_053280.5	CIMAP1A	MANE Select
ENST00000215912.10	NM_052880.5	PIK3IP1	MANE Select
ENST00000651461.1	NM_001102592.2	HENMT1	MANE Select
ENST00000333407.11	NM_138435.4	FAM83F	MANE Select
ENST00000323146.8	NM_080670.4	SLC35A4	MANE Select
ENST00000594947.6	NM_033468.4	ZNF257	MANE Select
ENST00000430490.7	NM_001102594.3	DTX2	MANE Select
ENST00000269834.1	NM_052882.1	ZIM3	MANE Select
ENST00000372090.6	NM_025077.4	TOE1	MANE Select
ENST00000265758.7	NM_017528.5	BUD23	MANE Select
ENST00000684578.1	NM_001387360.1	TRIM9	MANE Select
ENST00000524230.9	NM_052883.3	TXNRD3	MANE Select
ENST00000380433.5	NM_053049.4	UCN3	MANE Select
ENST00000447370.6	NM_052884.3	SIGLEC11	MANE Select
ENST00000280871.9	NM_052885.4	SLC2A13	MANE Select
ENST00000261893.9	NM_032857.5	LACTB	MANE Select
ENST00000371068.11	NM_018100.4	EFHC1	MANE Select
ENST00000301407.8	NM_033377.2	CGB1	MANE Select
ENST00000359342.7	NM_033378.2	CGB2	MANE Select
ENST00000336119.8	NM_001243133.2	NLRP3	MANE Select
ENST00000614891.5	NM_052886.3	MAL2	MANE Select
ENST00000279178.4	NM_080866.3	SLC22A9	MANE Select
ENST00000392679.6	NM_001318777.2	TIRAP	MANE Select
ENST00000372517.8	NM_001017922.2	ERMAP	MANE Select
ENST00000543378.7	NM_001321350.2	LRRC37B	MANE Select
ENST00000293230.10	NM_134268.5	CYGB	MANE Select
ENST00000673097.2	NM_052889.4	CARD16	MANE Select
ENST00000340880.5	NM_052890.4	PGLYRP2	MANE Select
ENST00000683862.1	NM_052891.3	PGLYRP3	MANE Select
ENST00000481247.6	NM_001099272.2	BTBD9	MANE Select
ENST00000600059.6	NM_001388485.1	LMTK3	MANE Select
ENST00000373381.9	NM_001281956.2	CSMD2	MANE Select
ENST00000355673.8	NM_052897.4	MBD6	MANE Select
ENST00000327381.7	NM_052898.2	XKR4	MANE Select
ENST00000303991.5	NM_052899.3	GPRIN1	MANE Select
ENST00000297405.10	NM_198123.2	CSMD3	MANE Select
ENST00000373069.10	NM_001330988.2	SLC25A25	MANE Select
ENST00000456909.6	NM_052902.4	STK11IP	MANE Select
ENST00000615383.5	NM_052903.6	TUBGCP5	MANE Select
ENST00000369261.9	NM_052904.4	KLHL32	MANE Select
ENST00000288670.14	NM_052905.4	FMNL2	MANE Select
ENST00000402918.7	NM_052906.5	ELFN2	MANE Select
ENST00000682704.1	NM_001366854.1	TMEM132B	MANE Select
ENST00000674365.1	NM_001281503.2	SLITRK1	MANE Select
ENST00000269214.10	NM_052911.3	ESCO1	MANE Select
ENST00000407595.3	NM_001080433.2	CCDC85A	MANE Select
ENST00000296978.4	NM_001258277.2	TMEM200A	MANE Select
ENST00000472487.6	NM_001085487.3	MYSM1	MANE Select
ENST00000269391.11	NM_052916.3	RNF157	MANE Select
ENST00000392825.8	NM_052917.4	GALNT13	MANE Select
ENST00000263054.11	NM_052918.5	SORCS1	MANE Select
ENST00000486442.6	NM_052920.2	KLHL29	MANE Select
ENST00000452236.3	NM_052923.2	SCAND3	MANE Select
ENST00000289013.11	NM_052924.3	RHPN1	MANE Select
ENST00000326764.10	NM_052925.4	LENG8	MANE Select
ENST00000535214.6	NM_001184924.2	PNMA5	MANE Select
ENST00000307063.9	NM_001130864.2	PWWP2A	MANE Select
ENST00000305513.12	NM_052928.3	SMYD4	MANE Select
ENST00000688493.1	NM_001391957.1	FHAD1	MANE Select
ENST00000368057.8	NM_001184714.2	SLAMF6	MANE Select
ENST00000319481.8	NM_080597.4	OSBPL1A	MANE Select
ENST00000263650.12	NM_020896.4	OSBPL5	MANE Select
ENST00000190611.9	NM_032523.4	OSBPL6	MANE Select
ENST00000007414.8	NM_145798.3	OSBPL7	MANE Select
ENST00000261183.8	NM_020841.5	OSBPL8	MANE Select
ENST00000428468.6	NM_024586.6	OSBPL9	MANE Select
ENST00000396556.7	NM_017784.5	OSBPL10	MANE Select
ENST00000296220.6	NM_022776.5	OSBPL11	MANE Select
ENST00000579760.6	NM_030968.5	C1QTNF1	MANE Select
ENST00000652664.2	NM_031908.6	C1QTNF2	MANE Select
ENST00000382065.8	NM_181435.6	C1QTNF3	MANE Select
ENST00000302514.4	NM_031909.3	C1QTNF4	MANE Select
ENST00000528368.3	NM_001278431.2	C1QTNF5	MANE Select
ENST00000337843.7	NM_031910.4	C1QTNF6	MANE Select
ENST00000444304.3	NM_031911.5	C1QTNF7	MANE Select
ENST00000517956.5	NM_058229.4	FBXO32	MANE Select
ENST00000398136.7	NM_052932.3	TMEM123	MANE Select
ENST00000417410.7	NM_001135674.2	SMIM19	MANE Select
ENST00000483720.7	NM_001004051.4	GPRASP2	MANE Select
ENST00000320848.7	NM_203462.3	MRFAP1L1	MANE Select
ENST00000356588.8	NM_052933.4	TSGA13	MANE Select
ENST00000326674.10	NM_175732.3	PTPMT1	MANE Select
ENST00000396958.8	NM_138439.3	FLYWCH2	MANE Select
ENST00000374193.9	NM_001012361.4	WDR31	MANE Select
ENST00000304735.4	NM_138440.3	VASN	MANE Select
ENST00000374126.10	NM_001318042.2	ZNF618	MANE Select
ENST00000370315.4	NM_138441.3	CGAS	MANE Select
ENST00000367135.8	NM_052934.4	SLC26A9	MANE Select
ENST00000435506.7	NM_052935.5	NT5C3B	MANE Select
ENST00000445755.7	NM_001136203.2	CCDC124	MANE Select
ENST00000282058.11	NM_138443.4	HAUS1	MANE Select
ENST00000276609.8	NM_052832.4	SLC26A7	MANE Select
ENST00000308660.6	NM_178450.5	MARCHF3	MANE Select
ENST00000317243.10	NM_001102651.2	ZNF554	MANE Select
ENST00000372232.8	NM_052936.5	ATG4A	MANE Select
ENST00000377474.4	NM_138444.4	KCTD12	MANE Select
ENST00000371226.8	NM_145243.5	OMA1	MANE Select
ENST00000273990.6	NM_145244.4	DDIT4L	MANE Select
ENST00000465518.3	NM_001193532.3	RAB42	MANE Select
ENST00000354883.11	NM_001379210.1	SLC25A26	MANE Select
ENST00000292852.9	NM_024907.7	FBXO17	MANE Select
ENST00000522514.6	NM_052937.4	PCMTD1	MANE Select
ENST00000444847.2	NM_001303473.2	GPR146	MANE Select
ENST00000368176.8	NM_052938.5	FCRL1	MANE Select
ENST00000368184.8	NM_052939.4	FCRL3	MANE Select
ENST00000371370.8	NM_001256409.2	LRRC42	MANE Select
ENST00000355754.7	NM_052941.5	GBP4	MANE Select
ENST00000370459.8	NM_052942.5	GBP5	MANE Select
ENST00000270115.8	NM_198075.4	LRRC56	MANE Select
ENST00000466681.2	NM_138446.2	MALSU1	MANE Select
ENST00000276893.10	NM_152896.3	UHRF2	MANE Select
ENST00000287461.8	NM_138447.3	ZNF689	MANE Select
ENST00000430046.7	NM_138782.3	FCHO2	MANE Select
ENST00000286494.9	NM_182947.4	ARHGEF25	MANE Select
ENST00000620116.5	NM_001258280.2	ZNF501	MANE Select
ENST00000289166.6	NM_052943.4	TENT5B	MANE Select
ENST00000424767.7	NM_001352248.3	SLC5A11	MANE Select
ENST00000291232.5	NM_052945.4	TNFRSF13C	MANE Select
ENST00000291860.2	NM_153443.5	KIR3DL3	MANE Select
ENST00000317647.12	NM_001039724.4	NOSTRIN	MANE Select
ENST00000361673.4	NM_052947.4	ALPK2	MANE Select
ENST00000007510.9	NM_001366178.1	ARHGAP33	MANE Select
ENST00000538904.7	NM_001159944.3	EVI5L	MANE Select
ENST00000389749.9	NM_152307.3	TRMT61A	MANE Select
ENST00000615439.5	NM_170604.3	RASGRP4	MANE Select
ENST00000543942.7	NM_001170633.2	C12orf56	MANE Select
ENST00000319212.9	NM_001143688.3	DIS3L	MANE Select
ENST00000282026.2	NM_138450.6	ARL11	MANE Select
ENST00000450660.3	NM_001164839.2	FANCD2OS	MANE Select
ENST00000416617.3	NM_001330452.2	DRC10	MANE Select
ENST00000288111.12	NM_001136050.3	DHRS1	MANE Select
ENST00000298125.7	NM_052950.4	WDFY2	MANE Select
ENST00000282878.6	NM_138453.4	RAB3C	MANE Select
ENST00000301944.3	NM_138454.2	NXNL1	MANE Select
ENST00000330295.10	NM_138455.4	CTHRC1	MANE Select
ENST00000007390.3	NM_001001410.3	TSR3	MANE Select
ENST00000356392.9	NM_145045.5	ODAD3	MANE Select
ENST00000293771.10	NM_138783.4	ZNF653	MANE Select
ENST00000312838.9	NM_178841.4	RNF166	MANE Select
ENST00000312499.6	NM_152308.3	RMI2	MANE Select
ENST00000297565.9	NM_001142462.3	OSR2	MANE Select
ENST00000295628.4	NM_001099678.2	LRRC58	MANE Select
ENST00000315948.11	NM_198273.2	LYSMD3	MANE Select
ENST00000301887.9	NM_138456.4	BATF2	MANE Select
ENST00000377574.6	NM_144585.4	SLC22A12	MANE Select
ENST00000372622.8	NM_052951.3	DNTTIP1	MANE Select
ENST00000307972.10	NM_001012426.2	FOXP4	MANE Select
ENST00000301215.8	NM_133444.3	ZNF526	MANE Select
ENST00000396641.7	NM_052953.4	LRRC3B	MANE Select
ENST00000326974.9	NM_057161.4	KLHDC3	MANE Select
ENST00000295121.11	NM_138458.4	DNAAF10	MANE Select
ENST00000368494.4	NM_138459.5	NUS1	MANE Select
ENST00000371384.4	NM_080821.3	FAM210B	MANE Select
ENST00000371015.6	NM_080672.5	PHACTR3	MANE Select
ENST00000652641.2	NM_001320768.2	CYYR1	MANE Select
ENST00000339180.9	NM_001288746.2	CMTM5	MANE Select
ENST00000452443.3	NM_052955.3	TGM7	MANE Select
ENST00000273695.4	NM_138461.4	TM4SF19	MANE Select
ENST00000394264.7	NM_138333.5	PABIR1	MANE Select
ENST00000298585.3	NM_138462.3	ZMYND19	MANE Select
ENST00000411948.7	NM_198076.6	COX20	MANE Select
ENST00000307201.5	NM_198147.3	ABHD15	MANE Select
ENST00000292090.8	NM_138463.4	TLCD1	MANE Select
ENST00000367419.10	NM_138785.5	GINM1	MANE Select
ENST00000446656.4	NM_058165.3	MOGAT1	MANE Select
ENST00000520010.6	NM_001318890.3	ACSM1	MANE Select
ENST00000518698.6	NM_052958.4	C8orf34	MANE Select
ENST00000284288.3	NM_052959.3	PANX3	MANE Select
ENST00000294435.8	NM_052960.3	RBP7	MANE Select
ENST00000490799.6	NM_052961.4	SLC26A8	MANE Select
ENST00000397463.3	NM_144586.7	LYPD1	MANE Select
ENST00000296980.7	NM_052962.3	IL22RA2	MANE Select
ENST00000597582.2	NM_138466.2	ZNF837	MANE Select
ENST00000296059.7	NM_138786.4	TM4SF18	MANE Select
ENST00000369454.4	NM_171998.4	RAB39B	MANE Select
ENST00000361820.6	NM_133445.3	GRIN3A	MANE Select
ENST00000234389.3	NM_138690.3	GRIN3B	MANE Select
ENST00000329245.9	NM_052963.3	TOP1MT	MANE Select
ENST00000382348.2	NM_138983.3	OLIG1	MANE Select
ENST00000226951.11	NM_052964.4	CLNK	MANE Select
ENST00000645668.2	NM_052965.4	TSEN15	MANE Select
ENST00000367511.4	NM_052966.4	NIBAN1	MANE Select
ENST00000377127.4	NM_052967.2	MAS1L	MANE Select
ENST00000309106.3	NM_198923.2	MRGPRD	MANE Select
ENST00000227665.9	NM_001371904.1	APOA5	MANE Select
ENST00000389832.7	NM_001039165.4	MRGPRE	MANE Select
ENST00000309099.7	NM_145015.5	MRGPRF	MANE Select
ENST00000258105.8	NM_053050.5	MRPL53	MANE Select
ENST00000330133.5	NM_172251.3	MRPL54	MANE Select
ENST00000330261.5	NM_001007533.4	PPP1R27	MANE Select
ENST00000296277.9	NM_052969.3	RPL39L	MANE Select
ENST00000254963.7	NM_052970.5	HSPA12B	MANE Select
ENST00000563694.6	NM_053051.5	CNTROB	MANE Select
ENST00000617596.5	NM_053052.4	SNAP47	MANE Select
ENST00000296877.3	NM_052971.3	LEAP2	MANE Select
ENST00000275227.9	NM_052831.3	SLC18B1	MANE Select
ENST00000306390.7	NM_052972.3	LRG1	MANE Select
ENST00000687756.1	NM_001393769.1	MED12L	MANE Select
ENST00000508596.6	NM_181265.4	WDR17	MANE Select
ENST00000397068.8	NM_053017.5	ART5	MANE Select
ENST00000354700.10	NM_030649.3	ACAP3	MANE Select
ENST00000303965.9	NM_015230.4	ARAP2	MANE Select
ENST00000393609.8	NM_001040118.3	ARAP1	MANE Select
ENST00000547588.6	NM_001122772.3	AGAP2	MANE Select
ENST00000304032.13	NM_001037131.3	AGAP1	MANE Select
ENST00000397238.7	NM_031946.7	AGAP3	MANE Select
ENST00000367874.5	NM_053053.4	TADA1	MANE Select
ENST00000312106.6	NM_053054.4	CATSPER1	MANE Select
ENST00000368814.8	NM_053055.5	THEM4	MANE Select
ENST00000373125.9	NM_053281.3	DACH2	MANE Select
ENST00000396879.8	NM_172095.4	CATSPER2	MANE Select
ENST00000296694.5	NM_054023.5	SCGB3A2	MANE Select
ENST00000367929.3	NM_053282.5	SH2D1B	MANE Select
ENST00000293371.11	NM_053283.4	DCD	MANE Select
ENST00000319070.3	NM_053284.3	WFIKKN1	MANE Select
ENST00000247833.12	NM_022456.5	RAB3IP	MANE Select
ENST00000342203.8	NM_001166293.2	SSX2IP	MANE Select
ENST00000329773.3	NM_054030.4	MRGPRX2	MANE Select
ENST00000621697.2	NM_001370464.1	MRGPRX3	MANE Select
ENST00000314254.3	NM_054032.3	MRGPRX4	MANE Select
ENST00000540857.6	NM_001146729.2	PLAAT5	MANE Select
ENST00000427159.7	NM_017647.4	FTSJ3	MANE Select
ENST00000368851.10	NM_018593.5	SLC16A10	MANE Select
ENST00000339732.10	NM_054110.5	GALNT15	MANE Select
ENST00000293756.5	NM_054111.5	IP6K3	MANE Select
ENST00000253381.3	NM_054112.3	DEFB118	MANE Select
ENST00000269878.8	NM_054113.4	CIB3	MANE Select
ENST00000367066.8	NM_054114.5	TAGAP	MANE Select
ENST00000297784.10	NM_138691.3	TMC1	MANE Select
ENST00000358864.2	NM_080751.3	TMC2	MANE Select
ENST00000431365.3	NM_080864.4	RLN3	MANE Select
ENST00000612363.2	NM_001271893.4	TWIST2	MANE Select
ENST00000406610.7	NM_001302769.2	PARD3B	MANE Select
ENST00000394597.7	NM_001017368.2	RFFL	MANE Select
ENST00000322434.8	NM_058230.3	ZNF354B	MANE Select
ENST00000380097.8	NM_001003818.3	TRIM6	MANE Select
ENST00000349431.11	NM_058167.3	UBE2J2	MANE Select
ENST00000314565.9	NM_058169.6	BORCS5	MANE Select
ENST00000370103.9	NM_058170.4	OLFM3	MANE Select
ENST00000403729.7	NM_058172.6	ANTXR2	MANE Select
ENST00000308796.11	NM_058173.3	MUCL1	MANE Select
ENST00000322241.6	NM_080865.4	GPR62	MANE Select
ENST00000435634.3	NM_058219.3	EXOSC6	MANE Select
ENST00000374144.8	NM_001135196.2	C10orf71	MANE Select
ENST00000433452.6	NM_145202.5	PRAP1	MANE Select
ENST00000361518.10	NM_145806.4	ZNF511	MANE Select
ENST00000372833.6	NM_203298.3	CHCHD1	MANE Select
ENST00000299432.7	NM_001024593.2	MSS51	MANE Select
ENST00000355577.9	NM_001367801.1	CFAP70	MANE Select
ENST00000488181.3	NM_001350921.2	C10orf90	MANE Select
ENST00000260723.6	NM_144587.5	BTBD16	MANE Select
ENST00000368894.2	NM_001029888.3	FAM24A	MANE Select
ENST00000406217.8	NM_001363531.2	PSTK	MANE Select
ENST00000585316.3	NM_153034.4	ZNF488	MANE Select
ENST00000339364.10	NM_152309.3	PIK3AP1	MANE Select
ENST00000307450.11	NM_178832.4	MORN4	MANE Select
ENST00000684270.1	NM_001385875.1	ZFYVE27	MANE Select
ENST00000368808.3	NM_147191.1	MMP21	MANE Select
ENST00000372538.8	NM_144589.4	COMTD1	MANE Select
ENST00000359204.5	NM_145246.5	FRA10AC1	MANE Select
ENST00000371930.5	NM_144590.3	ANKRD22	MANE Select
ENST00000369893.10	NM_178858.6	SFXN2	MANE Select
ENST00000334464.7	NM_173791.5	PDZD8	MANE Select
ENST00000616763.6	NM_001276343.3	AGAP4	MANE Select
ENST00000339834.10	NM_001136200.2	BORCS7	MANE Select
ENST00000647634.2	NM_183058.3	LYZL2	MANE Select
ENST00000338595.7	NM_183239.2	GSTO2	MANE Select
ENST00000369727.4	NM_001002759.2	SFR1	MANE Select
ENST00000369783.4	NM_001129742.2	CALHM3	MANE Select
ENST00000368671.4	NM_152311.5	CLRN3	MANE Select
ENST00000299381.5	NM_173473.4	ANAPC16	MANE Select
ENST00000369230.4	NM_001011709.3	PNLIPRP3	MANE Select
ENST00000355697.7	NM_213649.2	SFXN4	MANE Select
ENST00000241305.4	NM_198148.3	CPXM2	MANE Select
ENST00000321522.2	NM_001005164.2	OR52E2	MANE Select
ENST00000380370.1	NM_001001916.2	OR52J3	MANE Select
ENST00000641819.1	NM_001004755.2	OR51L1	MANE Select
ENST00000641490.1	NM_001004749.2	OR51A7	MANE Select
ENST00000322101.5	NM_001004758.1	OR51S1	MANE Select
ENST00000322110.8	NM_001004753.2	OR51F2	MANE Select
ENST00000624978.1	NM_001005177.3	OR52R1	MANE Select
ENST00000334307.10	NM_138787.4	IFTAP	MANE Select
ENST00000328188.1	NM_001004703.1	OR4C46	MANE Select
ENST00000624868.2	NM_001004727.1	OR4X2	MANE Select
ENST00000309562.3	NM_001005470.1	OR4B1	MANE Select
ENST00000360213.1	NM_001004137.1	OR52M1	MANE Select
ENST00000325719.4	NM_001005172.2	OR52K2	MANE Select
ENST00000329434.3	NM_153444.1	OR5P2	MANE Select
ENST00000641167.1	NM_153445.2	OR5P3	MANE Select
ENST00000401752.6	NM_001300721.2	LARGE2	MANE Select
ENST00000326402.9	NM_152313.4	SLC36A4	MANE Select
ENST00000525166.6	NM_001367949.2	FAT3	MANE Select
ENST00000533122.4	NM_001136486.2	TRIM64	MANE Select
ENST00000281441.8	NM_138788.5	TMEM45B	MANE Select
ENST00000334636.10	NM_024514.5	CYP2R1	MANE Select
ENST00000524983.3	NM_001029865.4	DBX1	MANE Select
ENST00000610738.6	NM_001271458.2	POU2AF3	MANE Select
ENST00000280350.10	NM_138789.4	PIH1D2	MANE Select
ENST00000534921.3	NM_001395504.1	NXPE1	MANE Select
ENST00000389586.6	NM_182495.6	NXPE2	MANE Select
ENST00000356289.10	NM_001098526.2	JAML	MANE Select
ENST00000465995.6	NM_181706.5	DNAJC24	MANE Select
ENST00000282032.4	NM_152316.3	ARL14EP	MANE Select
ENST00000302124.8	NM_001003750.1	OR8I2	MANE Select
ENST00000317834.5	NM_001004684.1	OR2D3	MANE Select
ENST00000299459.3	NM_003700.1	OR2D2	MANE Select
ENST00000311352.3	NM_001005178.1	OR52W1	MANE Select
ENST00000641156.1	NM_001005179.4	OR56A4	MANE Select
ENST00000641900.1	NM_001388488.1	OR56A1	MANE Select
ENST00000534741.3	NM_001396075.1	TRIM51G	MANE Select
ENST00000550587.6	NM_001364818.2	DEPDC4	MANE Select
ENST00000298910.12	NM_198578.4	LRRK2	MANE Select
ENST00000344280.8	NM_182496.3	CCDC38	MANE Select
ENST00000543484.2	NM_001384896.1	TMEM52B	MANE Select
ENST00000327337.6	NM_001145475.3	FAM186A	MANE Select
ENST00000552951.7	NM_152318.3	NOPCHAP1	MANE Select
ENST00000641114.1	NM_001258285.2	OR2AP1	MANE Select
ENST00000309675.3	NM_206899.1	OR10P1	MANE Select
ENST00000293502.2	NM_148897.3	SDR9C7	MANE Select
ENST00000320743.8	NM_153377.5	LRIG3	MANE Select
ENST00000422113.7	NM_133448.3	TMEM132D	MANE Select
ENST00000266771.10	NM_145648.4	SLC15A4	MANE Select
ENST00000301068.11	NM_144593.3	RHEBL1	MANE Select
ENST00000548364.7	NM_152319.4	C12orf54	MANE Select
ENST00000547026.6	NM_001172681.2	ZNF641	MANE Select
ENST00000310248.4	NM_001004134.1	OR10AD1	MANE Select
ENST00000333850.4	NM_173353.4	TPH2	MANE Select
ENST00000536324.4	NM_001173467.3	SP7	MANE Select
ENST00000305879.8	NM_144594.3	GTSF1	MANE Select
ENST00000326258.1	NM_001005280.1	OR10A7	MANE Select
ENST00000305620.3	NM_175053.4	KRT74	MANE Select
ENST00000266742.9	NM_152905.4	NEDD1	MANE Select
ENST00000299157.5	NM_153687.4	IKBIP	MANE Select
ENST00000539745.2	NM_175054.2	H4C16	MANE Select
ENST00000266397.7	NM_152321.4	ERP27	MANE Select
ENST00000534526.7	NM_001370298.3	FGD4	MANE Select
ENST00000266508.14	NM_153207.5	AEBP2	MANE Select
ENST00000342331.5	NM_203436.3	ASCL4	MANE Select
ENST00000280758.10	NM_001018072.2	ABTB3	MANE Select
ENST00000551346.2	NM_152323.3	SPIC	MANE Select
ENST00000392977.8	NM_001286615.2	ANO4	MANE Select
ENST00000429722.3	NM_001145374.2	ALKBH2	MANE Select
ENST00000299162.10	NM_213596.3	FOXN4	MANE Select
ENST00000353487.7	NM_139015.5	SPPL3	MANE Select
ENST00000283547.2	NM_152324.3	TEX29	MANE Select
ENST00000379800.4	NM_145203.6	CSNK1A1L	MANE Select
ENST00000298386.7	NM_130806.5	RXFP2	MANE Select
ENST00000380473.8	NM_152325.3	TEX26	MANE Select
ENST00000418532.6	NM_001242868.2	SLAIN1	MANE Select
ENST00000377931.1	NM_198441.2	PRR20A	MANE Select
ENST00000283550.8	NM_145248.5	SPACA7	MANE Select
ENST00000409874.9	NM_153046.3	TDRD9	MANE Select
ENST00000286918.9	NM_152326.4	ANKRD9	MANE Select
ENST00000267584.9	NM_152327.5	AK7	MANE Select
ENST00000555523.6	NM_206949.3	IFI27L1	MANE Select
ENST00000325192.8	NM_001017923.2	DORIP1	MANE Select
ENST00000330149.10	NM_001079537.2	TRAPPC6B	MANE Select
ENST00000547315.6	NM_174891.4	CLBA1	MANE Select
ENST00000392593.9	NM_138790.5	PLD4	MANE Select
ENST00000330877.7	NM_152328.5	ADSS1	MANE Select
ENST00000557105.7	NM_001394190.1	RNASE11	MANE Select
ENST00000321760.11	NM_173846.5	TPPP2	MANE Select
ENST00000308227.2	NM_138331.2	RNASE8	MANE Select
ENST00000397496.7	NM_180982.3	MRPL52	MANE Select
ENST00000408907.5	NM_001099780.2	PSMB11	MANE Select
ENST00000641793.1	NM_001004712.2	OR4K14	MANE Select
ENST00000315683.1	NM_001004717.1	OR4L1	MANE Select
ENST00000315519.3	NM_001004480.1	OR11H6	MANE Select
ENST00000298288.11	NM_152329.4	LRR1	MANE Select
ENST00000359332.7	NM_172193.3	KLHDC1	MANE Select
ENST00000344768.10	NM_001267046.2	FRMD6	MANE Select
ENST00000555846.2	NM_199421.2	SOCS4	MANE Select
ENST00000556492.6	NM_001011713.3	NAA30	MANE Select
ENST00000621500.2	NM_145171.4	GPHB5	MANE Select
ENST00000380835.7	NM_001113475.3	NOXRED1	MANE Select
ENST00000651602.1	NM_001135048.2	JDP2	MANE Select
ENST00000556816.6	NM_194279.4	ISCA2	MANE Select
ENST00000326303.5	NM_152331.4	ACOT4	MANE Select
ENST00000380656.7	NM_144596.4	TTC8	MANE Select
ENST00000435962.7	NM_001128596.3	TC2N	MANE Select
ENST00000532405.6	NM_153646.4	SLC24A4	MANE Select
ENST00000359232.8	NM_001039355.3	SLC25A29	MANE Select
ENST00000305631.7	NM_206918.3	DEGS2	MANE Select
ENST00000636854.3	NM_001365790.2	KLHL33	MANE Select
ENST00000299601.10	NM_138792.4	LEO1	MANE Select
